"","id","name","host_id","host_name","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","group"
"18450",40781965,"2 Bedrooms 2 Bathrooms Steeles Ave & Martin Grove",269315268,"Zahida","Mount Olive-Silverstone-Jamestown",43.75894,-79.5968,1,140,3,7,12,3.96,1,98,2
"18451",40782724,"Clean, Cozy & Stylish Condo",33401738,"Teye","Yorkdale-Glen Park",43.71565,-79.45444,1,137,1,4,20,2.67,1,81,2
"18452",40783431,"Room in Luxury Yorkville Condo! Exclusive/Downtown",10352387,"Mybnbmanager","Annex",43.6705,-79.39396,3,99,3,2,6,2,6,59,2
"18453",40784717,"Bleecker Special C",316921904,"Alex","Cabbagetown-South St.James Town",43.66368,-79.37279,3,62,1,1,46,0.65,4,88,2
"18454",40787100,"Winlock Executive Suites",307627278,"霞(Xia)","Newtonbrook East",43.7862,-79.3975,3,49,1,4,20,2.22,39,89,4
"18455",40787785,"Bedroom D with walkout balcony",316921904,"Alex","Cabbagetown-South St.James Town",43.66505,-79.37213,3,42,1,1,41,0.73,4,86,2
"18456",40788429,"⭐Dundas Square⭐Modern layout&lake view on 40+floor",224069901,"Stanley","Church-Yonge Corridor",43.6528,-79.3783,1,80,2,8,1,4.9,5,141,2
"18457",40788883,"Trendy/Bright 2BR Home w/ Parking - Queen West!",3738532,"Jennifer And Joseph","South Parkdale",43.64047,-79.43514,1,541,1,4,13,4,21,364,2
"18458",40794555,"Waterfront Suite w/ Lake View (Parking Included!)",21637286,"Michael","Waterfront Communities-The Island",43.63902,-79.38145,1,91,2,3,6,3,1,18,2
"18459",40794869,"Bright and Cozy place in Queen West",317056389,"Jamari","Trinity-Bellwoods",43.64465,-79.41947,3,54,2,2,18,1.33,1,73,2
"18460",40795800,"Beautiful Renovated Split-Level House",35338845,"Esther","Westminster-Branson",43.76561,-79.44352,1,91,7,2,16,1.67,1,80,4
"18461",40797962,"Modern, Super Central Lake View Condo Downtown TO!",317088875,"John","Waterfront Communities-The Island",43.64088,-79.38236,1,170,2,3,12,2.05,1,163,2
"18462",40798590,"Basement Apartment",317094446,"Kiflu","Tam O'Shanter-Sullivan",43.77467,-79.29604,3,40,1,4,45,2.14,1,89,4
"18463",40799110,"Luxury Home -2BR + 1.5BA + Sofabed",317094371,"Sharon","Trinity-Bellwoods",43.65135,-79.42418,1,156,1,3,13,3,1,343,2
"18464",40799951,"Party&Family friendly Lakeview& CNtower Viw 2bedrm",279305236,"David","Waterfront Communities-The Island",43.64131,-79.3967,1,290,1,8,17,4.53,8,356,2
"18465",40801982,"Toronto, walk to the Lake. Transit to downtown.",31984943,"Jen","Mimico (includes Humber Bay Shores)",43.6113,-79.48976,1,150,2,3,31,1.88,1,188,2
"18466",40802522,"Cozy Basement Apartment w Private Entrance",130894728,"Courtney","Keelesdale-Eglinton West",43.68165,-79.46405,1,65,1,3,28,1.45,1,134,2
"18467",40803450,"Luxurious Jr. Two Bedroom in the Heart of Toronto",226117255,"Kush","Waterfront Communities-The Island",43.63973,-79.39798,1,199,1,18,14,9.47,1,283,3
"18468",40803709,"4 Bdrm Home w/ 2 Terraces [Superhost 250+ reviews]",56118558,"Sean","Downsview-Roding-CFB",43.72869,-79.52258,1,199,2,1,37,0.79,12,166,2
"18469",40803814,"Trendy 2BR Apartment in Queen West with Parking!",3738532,"Jennifer And Joseph","Roncesvalles",43.6407,-79.43634,1,578,1,2,15,2,21,362,2
"18470",40804380,"Mery Cherry's spareroom",212848751,"Meryem","Weston-Pellam Park",43.67073,-79.45745,4,34,1,2,44,1.02,1,43,2
"18471",40805266,"Nicely Furnished Studio Apartment VI",38357448,"Mohammed","Moss Park",43.65872,-79.37221,1,84,2,1,55,0.55,26,305,2
"18472",40805803,"Luxury 2 bed 2 bath with parking 5 mins to Metro",1030090,"Yi","Waterfront Communities-The Island",43.64451,-79.38886,1,111,1,1,51,0.59,2,190,2
"18473",40806708,"Relaxing Home In Nature <3",26714305,"Katie","Willowdale West",43.76993,-79.43487,1,84,7,3,25,2,3,155,4
"18474",40816256,"Gorgeous Trinity Bellwoods Park 2 Bedroom",185046129,"Cara","Niagara",43.64396,-79.4145,1,251,2,2,13,1.46,2,253,2
"18475",40818531,"CN tower 2BR Condo Prime Location",313802153,"Ella","Waterfront Communities-The Island",43.64364,-79.38873,1,152,1,5,12,3.33,1,52,2
"18476",40819025,"The Rex- breath taking view heart of downtown",317471690,"Rexford","Waterfront Communities-The Island",43.64518,-79.37525,1,99,14,1,15,1,1,148,2
"18477",40819049,"New Modern Condo Close to Distillery & St.Lawrence",43805280,"Michael","Moss Park",43.65219,-79.36535,1,180,2,1,44,0.68,1,240,2
"18478",40819871,"Modern & Lovely Studio, Fully EQUIP in CorsoITALIA",253342382,"Williams","Weston-Pellam Park",43.68115,-79.46077,1,95,2,8,20,4.36,1,65,2
"18479",40820123,"Sweet Spot for Sweet People",294540248,"Janelle","Broadview North",43.6883,-79.35546,1,76,1,3,6,3,1,62,2
"18480",40820182,"Private Room (lock) in Brand New Shared Apartment",45301829,"Stephanie","Palmerston-Little Italy",43.65671,-79.41719,3,54,2,1,35,0.86,2,31,2
"18481",40820277,"⭐⭐⭐⭐⭐ Toronto - CozyPrivate Bedroom Queen Size Bed",304807906,"Max","Rustic",43.71295,-79.50444,3,199,1,4,48,1.97,3,33,2
"18482",40821398,"AMAZING 2 Bedroom Condo (FREE PARKING)",55357443,"Rakesh","Waterfront Communities-The Island",43.64114,-79.38288,1,99,1,2,23,1.46,58,202,2
"18483",40821439,"Cozy Studio in Peaceful Scarborough Neighbourhood",46503528,"Tommy","Malvern",43.80115,-79.20737,1,56,2,3,21,2,1,79,4
"18484",40821797,"Cozy, Clean, Convenient Bedroom",277692187,"Jack","Rustic",43.71643,-79.49134,3,49,1,3,42,1.64,4,14,2
"18485",40822204,"Cozy, Convenient, Clean Bedroom",277692187,"Jack","Maple Leaf",43.71567,-79.48998,3,49,1,5,42,2.73,4,13,2
"18486",40822754,"SkyDom",64014527,"Kasia","Bay Street Corridor",43.66287,-79.38617,1,95,3,3,14,2.09,1,8,2
"18487",40822814,"PRIVATE Cozy Basement In The Heart of Toronto",317513517,"Christophe And Ha-My","Corso Italia-Davenport",43.68103,-79.4577,1,44,1,9,2,4.82,1,78,2
"18488",40822890,"AAA Beautiful Suite with Private Bathroom",217322517,"Mia","Don Valley Village",43.78913,-79.36694,3,56,1,1,16,1,8,81,4
"18489",40823367,"Entire 2 bedroom in Etobicoke, bright and spacious",317529496,"Pavlo","Markland Wood",43.63156,-79.56168,1,82,7,1,4,1,1,57,2
"18490",40824239,"Entertainment Dist. 1 BR +Sofabed - CN Tower, MTCC",184724401,"George","Waterfront Communities-The Island",43.64551,-79.39136,1,111,1,3,12,3,20,253,2
"18491",40824753,"❤️Union Station CN Tower Town Flats Premier Condo",134933529,"Sylvia","Waterfront Communities-The Island",43.64395,-79.38095,1,150,1,2,46,1.2,10,345,2
"18492",40825296,"Luxury Suite With Access To PATH",41079136,"Bao ZuPo","Waterfront Communities-The Island",43.64356,-79.37991,1,251,2,2,45,1.11,4,0,2
"18493",40825439,"Bedroom in Healthy Holistic Home",26714305,"Katie","Willowdale West",43.76928,-79.43406,3,40,2,1,18,1,3,365,4
"18494",40825771,"One Bedroom Apt in Upscale Downtown Toronto",35892901,"Ami","Annex",43.67535,-79.39384,1,76,1,1,42,0.71,1,0,2
"18495",40826294,"Share a room with a Lovely Family",317566235,"Jehan","Eglinton East",43.73798,-79.25742,3,23,1,3,15,2.37,1,45,4
"18496",40831223,"⭐⭐⭐⭐⭐ Cozy Private Bedroom Downtown Toronto",317648405,"Dan","Wychwood",43.67263,-79.42743,3,77,1,5,23,2.59,2,40,2
"18497",40831699,"⭐⭐⭐⭐⭐ Downtown Toronto, Cozy Bedroom, Accessible",294941592,"Ivan","Wychwood",43.67152,-79.42669,3,87,1,5,9,2.59,2,46,2
"18498",40833151,"Amazing 2BDR Condo Townhouse with Indoor Parking",317682808,"Zi Gang","Newtonbrook West",43.78634,-79.42002,1,260,7,3,48,1.55,1,153,4
"18499",40835626,"Luxurious 2-Bedroom Condo",87613921,"Mimi","Waterfront Communities-The Island",43.65068,-79.36058,1,198,2,1,41,0.73,3,0,2
"18500",40837505,"North York Sweet Suite",295286795,"Guangyu","Newtonbrook West",43.78978,-79.42892,1,106,3,4,13,2.67,7,176,4
"18501",40840040,"Breathtaking 2 Bed / 2 Bath Condo",55357443,"Rakesh","Waterfront Communities-The Island",43.64298,-79.38256,1,99,1,1,21,1,58,278,2
"18502",40842951,"Executive private room with FREE  parking & wifi",250931206,"Lien","Brookhaven-Amesbury",43.6977,-79.49533,3,34,2,4,37,2.14,3,360,2
"18503",40843016,"Luxury Condo in the Entertainment district",317867895,"Jim","Waterfront Communities-The Island",43.63729,-79.39702,1,80,4,1,21,1,2,67,2
"18504",40844545,"Grand Master room with Jacuzzi",307627278,"霞(Xia)","Willowdale East",43.7674,-79.40627,3,69,1,5,26,2.63,39,87,4
"18505",40845015,"A large private room in North York, Scarborough",260744561,"Prashant","Parkwoods-Donalda",43.75232,-79.31349,3,40,1,14,2,9.55,1,173,3
"18506",40845146,"Basement Apartment w/ Kitchen & Private Entrance",43798050,"Patricia","Mimico (includes Humber Bay Shores)",43.62026,-79.50257,3,69,2,2,15,1.87,2,89,2
"18507",40845163,"Heart of Downtown Toronto & Amazing Lake View",317894650,"Ana","Waterfront Communities-The Island",43.64181,-79.38066,1,171,1,5,41,2.78,1,57,2
"18508",40845518,"Perfect stay in downtown in Toronto",27807124,"Sojin","Waterfront Communities-The Island",43.64784,-79.3973,1,99,15,1,14,1,2,39,2
"18509",40846880,"Amazing condo just 10 min from downtown Toronto",317909729,"Eric","Mimico (includes Humber Bay Shores)",43.61783,-79.48707,1,80,1,13,27,7.36,2,13,3
"18510",40850770,"In the Thick of it all",22626164,"Jesse","Church-Yonge Corridor",43.66664,-79.37941,3,76,2,1,47,0.64,1,178,2
"18511",40853423,"Modern nook in the heart of King West",11557995,"Cee","Waterfront Communities-The Island",43.64455,-79.40035,1,135,2,1,52,0.58,1,112,2
"18512",40859499,"Renovated one bedroom apartment in Midtown Toronto",38357448,"Mohammed","Thorncliffe Park",43.71379,-79.36333,1,85,2,1,47,0.64,26,347,4
"18513",40860254,"Fully renovated family home",240518179,"Katie","South Riverdale",43.67334,-79.33029,1,200,2,1,54,0.56,1,180,2
"18514",40860459,"Winlock Executive Suites",307627278,"霞(Xia)","Newtonbrook East",43.78637,-79.39608,3,49,1,3,26,1.84,39,89,4
"18515",40861020,"Lakefront 1BR Condo - Minutes to Downtown Toronto",316142919,"Janice","Mimico (includes Humber Bay Shores)",43.62152,-79.4816,1,76,1,1,19,1,1,276,2
"18516",40861194,"Modern 2 Bedroom in Bloor west Village w/parking!",89943126,"Aaron","High Park North",43.6519,-79.47632,1,99,5,2,21,1.4,1,223,2
"18517",40861986,"Luxury HighRise Condo in Classy Yorkville Hood",19509784,"Kevin","Annex",43.6694,-79.39347,1,99,1,2,33,1.33,35,310,2
"18518",40862112,"ice iHost Suites 2 bedrooms fully furnitures",282935858,"Imen","Waterfront Communities-The Island",43.6428,-79.38142,1,200,1,2,13,2,2,357,2
"18519",40862758,"QUEEN'S 2 BED APARTMENT",4356799,"T.","Little Portugal",43.64258,-79.42304,1,99,1,1,39,0.77,15,244,2
"18520",40864556,"301",190358196,"MiLan","University",43.66507,-79.40782,3,68,1,1,34,0.88,12,304,2
"18521",40865232,"Annex, Renovated Basement, 7 Guests, 2 BR, parking",35091862,"David","Annex",43.6699,-79.40792,1,200,2,1,44,0.68,1,141,2
"18522",40866354,"Art-filled Cheerful Private and Bright Flat",19834502,"Ella","Danforth East York",43.69232,-79.31689,1,90,5,1,23,1,1,144,2
"18523",40869579,"Basement Apartment in Etobicoke",163370561,"Jennifer","Humber Heights-Westmount",43.69373,-79.51815,1,50,1,2,6,2,1,16,2
"18524",40870274,"Cute & Cosy studio In The ❤️of Downtown Toronto",318182741,"Natalia","Church-Yonge Corridor",43.65368,-79.37942,1,89,1,6,6,3.4,1,194,2
"18525",40870819,"Bright, Clean, Private Apartment",14905758,"John","New Toronto",43.60534,-79.50511,1,78,1,6,23,3.16,1,0,2
"18526",40872330,"Beautiful 2 Bdr+Den private suite in east downtown",317584405,"Waqas","Danforth East York",43.69112,-79.33621,1,98,1,1,31,1,1,191,2
"18527",40873365,"Unwind & Experience TO's Trendy Fashion District",301747040,"Hadi","Niagara",43.64309,-79.40425,1,118,4,3,11,2,3,69,2
"18528",40873453,"Very nice, clean, and accessible apartment",40689168,"Ramin","Mount Pleasant West",43.71048,-79.39142,1,80,4,1,43,0.7,3,179,2
"18529",40873970,"CozyRetreat @ Heart of Bustling TO FashionDistrict",301747040,"Hadi","Niagara",43.64126,-79.40538,1,78,3,3,27,2,3,80,2
"18530",40875963,"Cozy private room with FREE parking & wifi",250931206,"Lien","Brookhaven-Amesbury",43.69763,-79.49573,3,34,2,3,14,1.67,3,339,2
"18531",40876050,"Renovated Bachelor Unit + Free Parking",318276587,"Dorian","North St.James Town",43.67071,-79.37581,1,76,1,7,20,4.38,1,55,2
"18532",40881691,"Traditional North Toronto Elegance",4293840,"Jason","Lawrence Park South",43.72334,-79.40592,1,300,3,1,41,0.71,2,269,2
"18533",40883189,"Delight Yourself in a Torontonian Lifestyle Condo",318343611,"Wei","Waterfront Communities-The Island",43.64027,-79.39808,1,350,1,2,27,2,1,336,2
"18534",40884822,"VICTORIAN STAY+ FREE PARKING + CN TOWER VIEW+ DT",216252717,"Gabriella","Niagara",43.64423,-79.41527,1,200,2,1,41,0.73,1,221,2
"18535",40886850,"Convenient   Crib on the Danforth",318397972,"Simeret","East End-Danforth",43.69058,-79.29994,1,70,1,3,27,1.8,1,164,2
"18536",40887655,"Room for rent (Charlie)",235661926,"Lacasadebertymari","Clairlea-Birchmount",43.70991,-79.28826,3,28,20,1,13,1,5,286,4
"18537",40889036,"Toronto Bachelor Unit with Queen Size Bed",260610531,"Jason","South Riverdale",43.66576,-79.34782,1,99,1,6,16,3.53,2,26,2
"18538",40889137,"Newly renovated private room",255737244,"Natalie","Stonegate-Queensway",43.63609,-79.51957,3,33,5,1,22,1,2,6,2
"18539",40889421,"Beautiful High Floor Condo Steps to Union and ACC.",265605834,"Shane","Waterfront Communities-The Island",43.64137,-79.38265,1,148,1,3,27,2,2,175,2
"18540",40891646,"Waterfront Luxury - 2BR + 7ppl + Free Parking",191559423,"Kim","Waterfront Communities-The Island",43.64367,-79.38025,1,76,1,6,12,3.21,20,267,2
"18541",40893850,"1 Bed Suite with SAUNA+Gym in East York",318508060,"Ted","Old East York",43.69603,-79.34032,1,99,2,2,37,1.36,1,176,2
"18542",40894934,"Stunning 5BR Home+Parking/Sleeps 12-near UoT!",276566152,"Paul","University",43.66373,-79.40574,1,1000,2,8,6,4.71,7,201,2
"18543",40895493,"Pearson Airport Stylish Suite",310093347,"Ricky","Mount Olive-Silverstone-Jamestown",43.7412,-79.5896,3,50,1,3,27,1.8,3,152,2
"18544",40895855,"Liberty Village-Modern 1 BR Condo+Free Parking",294016240,"Nazer","Niagara",43.63789,-79.41594,1,150,1,1,46,0.65,2,0,2
"18545",40896009,"Cozy Apartment with Lakeview",318547684,"Slava","Mimico (includes Humber Bay Shores)",43.62249,-79.48324,1,103,3,6,9,3.75,1,36,2
"18546",40896540,"The Outback, Inviting Queen bed, Spa-like bath",41814001,"Laura","Ionview",43.73023,-79.27119,3,50,3,1,10,1,4,80,4
"18547",40897690,"Luxury Condo by the Lake..1 Bedroom + Office Den",38770785,"Shawn & Mary","Mimico (includes Humber Bay Shores)",43.62396,-79.48368,1,76,1,3,13,3,1,189,2
"18548",40898362,"Live Large! Amazing Downtown Unit w/ Easy Parking",271310731,"Michelle","Waterfront Communities-The Island",43.64222,-79.38087,1,500,1,2,45,1.28,7,181,2
"18549",40898642,"A clean/cozy private room in Etobicoke",318583296,"Rosario","Edenbridge-Humber Valley",43.66341,-79.52461,3,45,2,2,45,1.09,1,179,2
"18550",40898870,"NEW Fashion District 2BR + 2Bath + Parking - MTCC",191559423,"Kim","Waterfront Communities-The Island",43.64841,-79.3868,1,187,1,2,41,1.15,20,165,2
"18551",40900543,"Huge 2 Bedroom Sky High Condo Heart of Dowtown",220136375,"Omar","Waterfront Communities-The Island",43.64314,-79.39782,1,251,2,1,45,0.67,2,179,2
"18552",40901463,"Discounted 1 bedroom unit in the heart of DT",318618449,"Hussein","Waterfront Communities-The Island",43.64017,-79.39785,1,110,1,1,28,1,1,70,2
"18553",40905911,"Heavenly condo",68247916,"Edward","Kennedy Park",43.72587,-79.25232,1,141,1,1,45,0.67,1,177,4
"18554",40911231,"⭐⭐⭐⭐⭐ Private Bedroom Downtown Toronto",317648405,"Dan","Wychwood",43.67125,-79.42806,3,111,1,6,16,3.16,2,36,2
"18555",40911393,"1 bedroom + sofa bed in the core of downtown",318715109,"Momin","North St.James Town",43.66912,-79.37452,1,251,2,1,44,0.68,1,0,2
"18556",40914083,"Modern Queen E 2BR w/FREE PARKING-Casa Leslieville",285710833,"Casa Suites","South Riverdale",43.66383,-79.33322,1,1000,1,5,10,2.94,2,215,2
"18557",40914979,"Clean & Beautiful  Condo",318751352,"Queens","West Humber-Clairville",43.71952,-79.60404,1,90,1,4,3,4,1,70,2
"18558",40917133,"2 Bedroom Near Toronto Attractions!",785826,"Arlene","Waterfront Communities-The Island",43.64453,-79.39247,1,144,3,1,42,0.71,36,10,2
"18559",40919375,"Luxury 1 BR Suite in the ❤️ of Downtown Toronto",318786856,"Anya","Waterfront Communities-The Island",43.64114,-79.38292,1,80,1,2,20,2,2,105,2
"18560",40919429,"Modern Downtown Condo - 1BR + 1BA + Sofabed",318422769,"Mac","Moss Park",43.65252,-79.37115,1,76,1,1,15,1,1,105,2
"18561",40919766,"Modern 1 Bedroom Condo w/ City View",55357443,"Rakesh","Waterfront Communities-The Island",43.64663,-79.39169,1,99,1,3,29,1.88,58,268,2
"18562",40919799,"Modern 1 bedroom suite in Yorkville",785826,"Arlene","Annex",43.67089,-79.39372,1,133,4,2,10,1.33,36,3,2
"18563",40923203,"Quiet 1BRM apartment on Yonge St",308159136,"Holly","Annex",43.67849,-79.39019,1,99,2,1,44,0.68,4,81,2
"18564",40924089,"Minutes fr Eaton Centre & Dundas Sq + FREE Parking",318841435,"Youssef","Regent Park",43.6618,-79.3593,1,89,1,5,14,3.06,2,190,2
"18565",40924673,"Modern 2 BR Downton Condo, Amazing Views, Parking",184495090,"Tasha","Waterfront Communities-The Island",43.63998,-79.39743,1,129,1,7,6,6.18,3,362,3
"18566",40925760,"Huge shared masterroom for ladies only",87136721,"Sungwon","Lawrence Park North",43.72424,-79.41223,4,34,1,1,45,0.65,12,60,4
"18567",40926084,"Downtown Toronto Cozy&Clean Studio",318864744,"Lydia","Bay Street Corridor",43.65019,-79.38558,1,70,1,4,58,2.07,1,0,2
"18568",40927412,"Central Modern Industrial Design Loft in King West",44203976,"Abdullah","Waterfront Communities-The Island",43.64626,-79.39593,1,121,2,1,55,0.55,1,3,2
"18569",40934138,"Amazing 3 BR + 2WR by MTCC, Scotiabank Arena",33238402,"Steve","Waterfront Communities-The Island",43.6431,-79.38944,1,339,1,1,46,0.65,42,265,2
"18570",40934407,"⭐Icon Condo⭐ENT Dist⭐by CN",318919316,"Dhanukshi","Waterfront Communities-The Island",43.64411,-79.3902,1,159,1,2,23,1.25,1,61,2
"18571",40936731,"iResidence in Toronto - 3 Bedroom  Vacation Home",12044442,"Eugene","Islington-City Centre West",43.65181,-79.55868,1,300,3,2,35,1.5,2,115,2
"18572",40939861,"5★Location | King Bed | CN Tower✓ACC✓MTCC✓Harbour✓",318483523,"Jack","Waterfront Communities-The Island",43.64382,-79.38336,1,129,1,4,45,2.31,1,7,2
"18573",40940798,"Penthouse (Email hidden by Airbnb) Tower",44885783,"Marie","Waterfront Communities-The Island",43.64472,-79.38854,1,110,2,2,27,2,1,132,2
"18574",40943702,"King West 2 bdrm gem - free parking",13865194,"Sarah & Steve","Niagara",43.64205,-79.41271,1,125,1,1,15,1,1,6,2
"18575",40944823,"Luxury 2 BR + 2 Bath + Free Parking - Pool / Gym",187680653,"Peter","Waterfront Communities-The Island",43.6439,-79.38908,1,111,1,2,27,1.82,5,191,2
"18576",40945377,"Yorkville Luxury Condo 360 view,location location!",319019968,"Seydi","Church-Yonge Corridor",43.66998,-79.38494,1,274,190,1,57,0.53,1,270,2
"18577",40948677,"Sonder | The Slate | Cozy Room",301014754,"Sonder (Toronto)","Waterfront Communities-The Island",43.6464,-79.39417,3,117,2,1,44,0.68,19,331,2
"18578",40948687,"Sonder | The Slate | Impeccable Room",301014754,"Sonder (Toronto)","Waterfront Communities-The Island",43.64635,-79.39262,1,129,2,4,13,3,19,352,2
"18579",40948698,"Sonder | The Slate | Vibrant Room",301014754,"Sonder (Toronto)","Waterfront Communities-The Island",43.64811,-79.39422,1,147,2,4,9,2.67,19,362,2
"18580",40948780,"Sonder | The Slate | Stunning Loft + Balcony",301014754,"Sonder (Toronto)","Waterfront Communities-The Island",43.64828,-79.39249,1,274,2,2,9,2,19,356,2
"18581",40948848,"Sonder | The Slate | Luxurious Loft + Balcony",301014754,"Sonder (Toronto)","Waterfront Communities-The Island",43.6462,-79.39217,1,334,2,1,33,0.91,19,333,2
"18582",40949696,"4 bedroom house close to Kennedy Station",195430882,"Aysha","Eglinton East",43.74182,-79.26168,1,251,2,2,14,1.4,1,132,4
"18583",40951117,"Executive Suite with Best Views by Prime Stays",311252500,"Zhane","Waterfront Communities-The Island",43.64476,-79.37574,1,94,1,3,29,1.58,2,342,2
"18584",40952472,"Clean Private Room with Private Washroom E2",301287284,"Mei","York University Heights",43.765,-79.50222,3,38,1,2,40,1.3,8,69,4
"18585",40952640,"Clean Private Room with Private Washroom E4",301287284,"Mei","York University Heights",43.76384,-79.50354,3,38,1,1,45,0.65,8,75,4
"18586",40962172,"3 bedroom apartment",164320990,"Kelvin","Steeles",43.81268,-79.32608,1,139,1,2,11,1.3,46,360,4
